Sample_ID,Date_BC_AD_Median,MDS_C1,MDS_C2,x,y
I7671,-2778,-0.05058,-0.03469,6876598.07507853,4087274.6989680086
I5884_published,-2778,-0.04212,0.03032,6028715.537616784,3146182.7167555536
SA6010,-2776,-0.04919,-0.03753,6865227.023455938,3110461.8502259497
RISE1248.SG,-2775,0.0166,0.02058,5131233.699548298,3072927.5137389135
RISE1252.SG,-2775,0.02054,0.01747,5127918.348742597,3140095.399303745
RISE1254.SG,-2775,0.02011,0.01661,4817436.501604574,3134000.020333754
RISE1246.SG,-2772,0.02256,0.01763,5131233.699548298,3072927.5137389135
Aes23,-2771,0.0361,0.02134,4140116.2199715893,2708639.3281450155
I0440_published,-2770,-0.05691,-0.03367,6847312.884558063,4132467.7640899024
STD002,-2769,-0.04041,-0.01628,4601215.285372091,3063272.2874444067
VLI092,-2768,-0.01611,0.00273,4637202.774579036,3037813.782632078
I3499,-2767,0.01115,-0.01291,5002133.742572889,2509434.8060217462
GW1001,-2767,-0.04955,-0.03706,6883951.501244833,2907350.34546437
VLI011,-2767,-0.04074,-0.01377,4637202.774579036,3037813.782632078
VLI067,-2766,-0.029760000000000002,-0.01497,4637202.774579036,3037813.782632078
RK1001,-2765,-0.05381,-0.03338,6674219.902298826,2995095.0642372556
VLI071,-2764,-0.03837,-0.01255,4637202.774579036,3037813.782632078
CAK530.SG,-2761,0.02961,0.02017,3132071.015945265,3591398.0907814065
TOU001,-2760,0.02606,0.02128,4658200.480426817,3017056.810076831
I4930,-2755,0.03607,-0.00535,4583983.170412628,1633695.8039873315
I6294,-2755,-0.05912,-0.02859,6845311.088754082,4124348.7080742074
vbj004.minus.SG,-2755,-0.04614,0.04955,4840636.010959332,3862547.7782504885
RISE240.SG,-2753,-0.05374,-0.03176,6803602.665335779,3186921.4058313714
RISE434.SG,-2753,-0.04699,-0.02738,4486539.880492182,2871291.0658441386
ans016.SG,-2753,0.02022,0.02255,4808295.5538613945,3850755.295189156
MK5009,-2753,-0.0471,-0.03405,6917725.209421941,2908072.3250846444
poz81.SG,-2752,-0.05781,-0.02732,4834983.089247426,3270064.3985847314
CAK531.SG,-2751,0.03065,0.02178,3132071.015945265,3591398.0907814065
Ajvide52.SG,-2750,-0.04563,0.04875,4815160.734628612,3826660.8388495306
Ajvide58.SG,-2750,-0.05199,0.04836,4815160.734628612,3826660.8388495306
Ajvide70.SG,-2750,-0.05112,0.05191,4815160.734628612,3826660.8388495306
MA2210_final.SG,-2750,0.02553,-0.03177,6410251.824509734,2064320.4038159945
MA2212_final.SG,-2750,0.02639,-0.03081,6410251.824509734,2064320.4038159945
MA2213_final.SG,-2750,0.02171,-0.0294,6410251.824509734,2064320.4038159945
I0432,-2748,-0.03373,-0.00849,6846421.963296633,4134602.37699563
VOR004.SG,-2746,-0.0385,-0.01625,6034524.9665896725,4187921.9732746296
DRO001,-2741,-0.04014,-0.01881,4563386.791369729,3041760.8614437766
KON001,-2741,-0.04614,-0.02159,4580327.676917646,3055833.924464384
NIK005.SG,-2736,-0.03269,-0.01457,6041121.471314621,4190146.3100428283
I8569,-2735,0.03302,0.02026,3493075.27080798,1965045.711467476
BLS002,-2735,0.02079,0.02467,4595030.613298293,3033751.62010691
VLI032,-2727,0.02406,0.02292,4637202.774579036,3037813.782632078
vbj001.minus.SG,-2725,-0.04689,0.04647,4840636.010959332,3862547.7782504885
I0371_published,-2724,-0.05472,-0.0283,6845311.088754082,4124348.7080742074
KON005,-2724,-0.0401,-0.00746,4580327.676917646,3055833.924464384
I2792,-2723,0.0454,3.8e-4,5030360.7394702975,2512481.7727817805
RISE436.SG,-2712,-0.02892,-0.01399,4486539.880492182,2871291.0658441386
vbj008.minus.SG,-2711,-0.04784,0.04612,4840636.010959332,3862547.7782504885
BU2001,-2709,-0.04826,-0.03491,6862016.558537447,2895712.037877209
I2403,-2700,0.01864,0.02299,4850892.620433626,3333363.1039809114
I6601,-2700,0.03374,0.02623,2662049.2692407332,1989732.723130781
I7587,-2700,0.03206,0.01763,3055475.6908224137,1692023.265402958
I8149,-2700,0.03158,0.01827,3055475.6908224137,1692023.265402958
I8154,-2700,0.03385,0.01904,3055475.6908224137,1692023.265402958
I8158,-2700,0.02527,0.01869,3055475.6908224137,1692023.265402958
I8197,-2700,0.03426,0.02141,3055475.6908224137,1692023.265402958
I8198,-2700,0.03495,0.02098,3055475.6908224137,1692023.265402958
I8199,-2700,0.03542,0.02185,3055475.6908224137,1692023.265402958
I11614,-2700,0.03343,0.02135,4257189.018325709,1777541.2981783934
I11592,-2700,0.03189,0.0244,4257189.018325709,1777541.2981783934
LYG001,-2700,-0.04907,-0.03468,6888702.49125021,2912293.4031180204
KON003,-2700,-0.04318,-0.01988,4580327.676917646,3055833.924464384
TRM001,-2700,-0.0351,0.00267,4603255.49626071,3066168.8427498243
VLI075,-2700,-0.0304,-0.01385,4637202.774579036,3037813.782632078
VLI081,-2700,-0.03756,-0.02244,4637202.774579036,3037813.782632078
poz44.SG,-2693,-0.04966,-0.02167,4834983.089247426,3270064.3985847314
SID006,-2693,0.04292,0.01385,4205136.274697595,1948453.8775424233
MA968.MA976.SG,-2687,-0.04376,-0.02157,5195598.075597838,4094932.722090711
MA969.SG,-2687,-0.04302,-0.01942,5195598.075597838,4094932.722090711
PNL002,-2684,-0.02669,-0.00732,4734994.559349644,3031731.9933494297
I1281,-2681,0.03051,0.02689,3211365.948335992,2236253.5583757465
VLI085,-2678,-0.01874,-0.01296,4637202.774579036,3037813.782632078
I1970,-2675,0.03115,0.02584,2674742.227278619,1961844.6443694737
TRM006,-2665,-0.04077,-0.01954,4603255.49626071,3066168.8427498243
NIK002.SG,-2663,-0.02956,-0.01522,6041121.471314621,4190146.3100428283
ART011,-2661,0.02344,-0.03529,6751468.540112106,2159833.7206594637
I11443,-2660,-0.00301,-0.00288,4628987.081657886,1654667.4394095016
Aes25,-2660,-0.03801,-0.01433,4140116.2199715893,2708639.3281450155
RISE435.SG,-2653,-0.04893,-0.028,4486539.880492182,2871291.0658441386
IVA001.SG,-2651,-0.02679,-0.0068,5914085.969886447,3929069.7544799154
ART010,-2649,0.02385,-0.03235,6751468.540112106,2159833.7206594637
PRE001,-2649,0.02323,0.01977,4735048.195997719,3031959.5130251525
MJ-06.SG,-2647,-0.05374,-0.02977,6123539.720205706,3228396.1080350517
SOP002.SG,-2647,-0.04372,-0.0164,5279810.305224548,4151042.729177895
VLI079,-2645,0.01819,0.01047,4637202.774579036,3037813.782632078
I0126,-2643,-0.05298,-0.02705,6893768.144748441,4118308.9246830996
oll007.SG,-2642,-0.01783,-0.00631,4574732.79912272,3663961.581927658
TRM003,-2642,-0.04316,-0.02341,4603255.49626071,3066168.8427498243
I8364,-2638,0.03112,0.02378,3055475.6908224137,1692023.265402958
I8365,-2638,0.03369,0.02013,3055475.6908224137,1692023.265402958
HAN002.SG,-2629,-0.04295,-0.01982,5912085.834914684,3905786.422125471
I6695,-2625,-0.02816,-0.00878,4588511.006418233,3055358.600635073
I6696,-2625,-0.02305,-0.00738,4609063.220150391,3055902.9610287016
RISE555.SG,-2622,-0.05331,-0.0315,6754047.022202682,3431803.3241604306
I1272,-2621,0.02856,0.02813,3211365.948335992,2236253.5583757465
VLI009,-2614,-4.6e-4,0.02022,4637202.774579036,3037813.782632078
TORTE.SG,-2609,0.02519,0.02154,3755886.3599156295,2253046.7147614243
RISE61.SG,-2605,-0.02762,-0.00887,4437678.680752186,3623569.100140317
I1282,-2600,0.02616,0.02079,3211365.948335992,2236253.5583757465
I1276,-2600,0.02542,0.03054,3211365.948335992,2236253.5583757465
I1284,-2600,0.03032,0.03106,3211365.948335992,2236253.5583757465
I1280,-2600,0.0265,0.03098,3211365.948335992,2236253.5583757465
I1314,-2600,0.03397,0.025,3211365.948335992,2236253.5583757465
I1300,-2600,0.0318,0.02874,3211365.948335992,2236253.5583757465
I1271,-2600,0.02811,0.02898,3211365.948335992,2236253.5583757465
I1303,-2600,0.03017,0.02835,3211365.948335992,2236253.5583757465
I5838,-2600,0.03209,0.02609,3211365.948335992,2236253.5583757465
I6596_published,-2600,0.03258,0.02139,3151080.436299543,2009223.7882155706
I6617,-2600,0.03134,0.02705,3151080.436299543,2009223.7882155706
I6628,-2600,0.03517,0.02266,3151080.436299543,2009223.7882155706
I6629,-2600,0.0321,0.0251,3151080.436299543,2009223.7882155706
I6630,-2600,0.03029,0.02416,3151080.436299543,2009223.7882155706
TU876_SX10,-2600,0.03475,0.02056,4231418.035631616,2679983.5870970227
ETM010,-2600,0.02555,-0.03562,6711863.036988586,1837981.3621472851
ART009,-2599,0.02374,-0.03378,6751468.540112106,2159833.7206594637
OBR001,-2593,-0.04172,-0.02176,4640392.504614381,3029871.450481091
NIK004.SG,-2585,-0.03198,-0.01893,6041121.471314621,4190146.3100428283
NIK007.SG,-2584,-0.03923,-0.01911,6041121.471314621,4190146.3100428283
KO1002,-2577,-0.04454,-0.02076,4690958.354162065,3004215.4560134844
I0826,-2570,0.03274,0.02517,3663262.338351316,2077627.6108881927
MX191,-2570,-0.02612,-0.00726,4185874.282891663,2684006.399967091
NAU001.SG,-2567,-0.033,-0.01818,6036302.705227619,4195146.141090968
RK4002,-2565,-0.05726,-0.02812,6670248.548832874,2993165.509228935
I1392,-2562,0.02987,0.01424,4134276.531464335,2719393.353830053
OBR004,-2562,-0.03685,-0.01883,4640392.504614381,3029871.450481091
Plinkaigalis241,-2558,-0.02875,-0.01135,5179820.17557889,3671182.323273973
VLI031,-2555,0.02113,0.02564,4637202.774579036,3037813.782632078
I2499,-2552,0.02817,-0.027,6130052.453022583,1895925.742560035
NAU002.SG,-2551,-0.03123,-0.01266,6036302.705227619,4195146.141090968
I1553,-2550,0.02256,0.02679,3663262.338351316,2077627.6108881927
I0260,-2550,0.03837,0.02561,3663262.338351316,2077627.6108881927
I0261,-2550,0.03097,0.02118,3663262.338351316,2077627.6108881927
I0823,-2550,0.02925,0.02406,3663262.338351316,2077627.6108881927
I0258,-2550,0.03245,0.03,3663262.338351316,2077627.6108881927
I0262,-2550,0.03316,0.02671,3663262.338351316,2077627.6108881927
STD001,-2550,-0.03123,-0.01725,4601215.285372091,3063272.2874444067
VLI019,-2550,-0.03552,-0.01998,4637202.774579036,3037813.782632078
HAN004.SG,-2547,-0.0335,-0.0144,5912085.834914684,3905786.422125471
NIK008AB.SG,-2546,-0.03168,-0.0126,6041121.471314621,4190146.3100428283
Gyvakarai1_10bp,-2545,-0.04991,-0.02315,5246258.727118297,3742452.7266784064
MX198,-2544,-0.0225,-0.00807,4185874.282891663,2684006.399967091
HAL001.SG,-2541,-0.03491,-0.01765,6048248.928321315,4167644.171099797
CAK68.SG,-2540,0.03221,0.02287,3132071.015945265,3591398.0907814065
TIM006.SG,-2539,-0.03184,-0.01371,6076265.000557673,4157182.234465207
TIM008.SG,-2539,-0.03515,-0.01755,6076265.000557673,4157182.234465207
RA54,-2536,0.03495,0.02548,4178589.8597245067,2677407.644857884
MX196,-2534,-0.02565,-0.0077,4185874.282891663,2684006.399967091
MIL001.SG,-2533,-0.02611,-0.01451,6067870.281941715,4127774.3436763547
ber2F.SG,-2532,-0.02955,-0.01324,4649912.311600587,3936837.3502632156
RISE446.SG,-2531,-0.04103,-0.01559,4333904.271854032,2988527.3389516277
RISE94.SG,-2530,-0.02884,-0.01295,4584943.355601004,3665666.683070436
I5374,-2529,0.02923,0.02396,3437042.8691587243,3207172.6562836324
ber1M.SG,-2529,-0.02804,-0.00713,4649912.311600587,3936837.3502632156
I0550,-2528,-0.03629,-0.01867,4436109.540237785,3131525.832425023
I2683,-2528,0.03153,-0.02557,6130052.453022583,1895925.742560035
PRU002,-2528,-0.02864,-0.00319,4629479.233949043,3005253.503222406
TIS002,-2528,-0.03794,-0.01502,4644300.529421436,3028997.661021723
VLI010,-2528,-0.02408,-0.01003,4637202.774579036,3037813.782632078
I1635,-2527,0.00554,-0.04059,7184200.537687063,2634308.601708805
ETM012,-2527,0.02526,-0.03521,6711863.036988586,1837981.3621472851
OHR002,-2527,-0.04326,-0.01655,4631473.134199372,3001805.075535733
BOL001.SG,-2527,-0.03039,-0.01891,5866509.271334261,4141898.94593238
VOR005.SG,-2527,-0.02781,-0.00645,6034524.9665896725,4187921.9732746296
I0103,-2526,-0.03791,-0.01559,4437852.512531057,3146812.0125714196
I2630,-2526,0.03319,0.02319,3576478.4158957205,4027657.287807774
MK3003,-2526,-0.05001,-0.03486,6917377.005029762,2910402.964655562
OHR001,-2526,-0.03575,-0.01577,4631622.61176297,3001702.483684837
GBVPL.SG,-2526,0.02759,0.02212,3755876.7681875555,2252936.2819763552
TORTC.SG,-2526,0.02623,0.01949,3755886.3599156295,2253046.7147614243
LD1174.SG,-2524,0.02614,0.02316,3043102.592234522,1713014.2457338222
vbj007.minus.SG,-2524,-0.05067,0.04959,4840636.010959332,3862547.7782504885
VORONKOVO003.SG,-2523,-0.0341,-0.02019,6034524.9665896725,4187921.9732746296
I1633,-2522,0.00368,-0.04271,7184200.537687063,2634308.601708805
pcw212.SG,-2518,-0.04086,-0.01633,5224401.516037903,3060945.3810369642
I8131,-2517,0.03146,0.02525,3438058.3576376387,1824577.124439989
Bul6,-2500,0.02368,0.00407,5622548.882227828,2285339.1798808174
ALT_4_d,-2493,-0.03427,-0.01859,4302440.556874924,2928380.819935026
CBV95.SG,-2492,-0.03957,-0.01499,3846768.728146362,2937656.127550932
MA826.RISE00.SG,-2490,-0.03187,-0.00894,5279263.240271459,4149757.853246633
GOL001.SG,-2489,-0.04185,-0.02423,6044222.095747107,4166578.070545474
VLI020,-2488,-0.03629,-0.01501,4637202.774579036,3037813.782632078
I0257,-2486,0.0309,0.02422,3663262.338351316,2077627.6108881927
NIK003.SG,-2485,-0.03329,-0.01605,6041121.471314621,4190146.3100428283
I2932,-2482,0.03235,0.02724,3576478.4158957205,4027657.287807774
I1976,-2477,0.02639,0.03013,3286991.7245098646,2249653.1266759397
I1539,-2476,-0.03728,-0.01568,4437852.512531057,3146812.0125714196
ALT_3,-2475,-0.02895,-0.01748,4302440.556874924,2928380.819935026
PRU003,-2473,-0.02553,-0.00267,4629479.233949043,3005253.503222406
MA973.SG,-2472,-0.03392,-0.01783,5259277.714333778,4021203.1812891774
I16164,-2468,0.04149,0.01634,4205003.610466345,1924912.936986707
BOL003.SG,-2468,-0.03525,-0.01354,5866509.271334261,4141898.94593238
RISE563.SG,-2466,-0.03321,-0.01344,4543055.60000307,2846503.4425608874
I0462,-2463,-0.00115,0.0099,3192333.407176719,2247305.0782791567
I1277,-2461,0.02861,0.03049,3211365.948335992,2236253.5583757465
MX188,-2461,-0.02005,-0.00398,4185874.282891663,2684006.399967091
KON004,-2459,-0.04546,-0.0208,4580327.676917646,3055833.924464384
N44.SG,-2458,-0.03841,-0.02059,4926057.540211404,3316329.541396887
pcw040.SG,-2458,-0.04161,-0.02177,5239362.097417009,3058942.4062781036
I0108,-2457,-0.01222,9.5e-4,4428046.326121783,3149934.4273628118
MA971.SG,-2450,-0.04238,-0.01982,5259277.714333778,4021203.1812891774
HUGO_169Sk1_d,-2440,0.0068,0.00654,4387614.031604751,2802127.4813326923
I5748,-2434,-0.03053,-0.0094,3990018.4876789907,3302842.3866176996
VOD001.SG,-2434,-0.02772,-0.01398,6056681.243555867,4241615.412265851
RISE552.SG,-2425,-0.0568,-0.03797,6778642.318348622,3178848.0341039537
N45.SG,-2425,-0.03772,-0.01245,4926057.540211404,3316329.541396887
N47.SG,-2425,-0.03283,0.00983,4926057.540211404,3316329.541396887
N49.SG,-2425,-0.0339,0.00563,4926057.540211404,3316329.541396887
I7207,-2419,-0.03667,-0.01542,4610515.238274822,3041163.581565826
EHU002,-2416,0.00226,0.01191,3214168.504099327,2245441.4448203174
I3528,-2414,-0.0093,0.01472,4999414.636635092,2764586.1713817515
PG2002,-2413,-0.04531,-0.03567,6909194.21750178,2893612.2487220643
AMP_1_d,-2410,-0.01653,-5e-5,4385895.539077998,2790324.547081028
I0104,-2409,-0.03623,-0.02097,4437852.512531057,3146812.0125714196
I1730,-2408,0.03268,-0.03086,6761873.09433732,1409694.7624947403
I2495,-2408,0.02809,-0.02648,6130052.453022583,1895925.742560035
SEC002,-2407,0.03805,0.01693,4201956.564461981,1966421.632278913
VLI070,-2407,-0.03324,-0.01924,4637202.774579036,3037813.782632078
MX197,-2404,-0.02472,-0.00714,4185874.282891663,2684006.399967091
CAH005,-2404,-0.03444,-0.01587,4560304.373476398,3034490.7347649396
SEC005,-2403,0.03969,0.01631,4201956.564461981,1966421.632278913
SUC006,-2402,0.04123,0.0145,4189120.7707556174,1969325.8702785047
UNTA58_68Sk2,-2402,-0.0345,-0.01608,4387180.771639637,2801121.8193965596
RISE1281.SG,-2401,-0.02924,-0.01458,4371541.582187498,3711031.1621317593
I0459,-2400,0.02629,0.02626,3192333.407176719,2247305.0782791567
I0825,-2400,0.03022,0.02839,3663262.338351316,2077627.6108881927
BUT002,-2400,-0.03099,-0.01634,4632006.03163287,3002505.3042843924
PRU005,-2400,-0.01387,-0.01272,4629479.233949043,3005253.503222406
VLI016,-2400,-0.03841,-0.01828,4637202.774579036,3037813.782632078
ZEL001,-2400,-0.02932,-0.01435,4653919.105181932,3013437.9662249032
TU904_SX17,-2398,0.03743,0.00977,4267569.563357835,2704298.83785191
KOP003,-2397,-0.01719,-0.00285,4694345.139009592,3002001.6940422975
ART001,-2396,0.03146,-0.03438,6751468.540112106,2159833.7206594637
I1706,-2395,0.02944,-0.03011,6761873.09433732,1409694.7624947403
SEC004,-2389,0.04064,0.01768,4201956.564461981,1966421.632278913
VLI017,-2389,-0.032,-0.0117,4637202.774579036,3037813.782632078
GBVPK.SG,-2388,-0.00836,0.00181,3755876.7681875555,2252936.2819763552
BUT003,-2387,-0.03615,-0.01589,4632006.03163287,3002505.3042843924
I5379,-2386,-0.0145,-0.00213,3480467.2511499813,3158999.400446524
I4329,-2386,2.9e-4,0.0103,3742462.9431188093,1849275.4491693154
UNTA85_1336,-2386,-0.02464,-0.0064,4387180.771639637,2801121.8193965596
I7278,-2385,-0.01297,-0.00652,4617778.110673852,3017057.6757968636
SEC006,-2384,0.03804,0.01776,4201956.564461981,1966421.632278913
KO1005,-2384,-0.0091,-9.5e-4,4691083.952902016,3003443.571153426
PRU001,-2384,0.01257,-0.00365,4629479.233949043,3005253.503222406
I14677,-2382,0.04159,0.01861,4201540.244123988,1966871.6128066787
I2467,-2381,0.02166,0.03386,3286991.7245098646,2249653.1266759397
I11735,-2381,-0.07076,-0.03567,6942120.840484181,3806460.019993139
TU908_SX21,-2381,0.03974,0.01146,4267569.563357835,2704298.83785191
TIS001,-2380,-0.01586,-0.00128,4644300.529421436,3028997.661021723
I0118,-2379,-0.01694,-0.00273,4434301.113880121,3150070.20177393
I7208,-2378,-0.03057,-0.01474,4610515.238274822,3041163.581565826
I1390,-2377,-0.02015,-0.00676,4129342.9880239535,2729567.625451566
TU914_SX26,-2376,0.03663,0.01341,4267569.563357835,2704298.83785191
pcw061.SG,-2376,-0.04216,-0.02102,5239362.097417009,3058942.4062781036
pcw070.SG,-2376,-0.04229,-0.01877,5239362.097417009,3058942.4062781036
SUC007,-2375,0.02908,0.02513,4189120.7707556174,1969325.8702785047
SA6003,-2373,-0.05204,-0.03091,6865227.023455938,3110461.8502259497
I5367,-2367,-0.02341,-5.6e-4,3321551.579547313,3846329.4561179327
BOL002.SG,-2360,-0.03839,-0.01434,5866509.271334261,4141898.94593238
I0111,-2359,-0.01856,-0.00496,4428046.326121783,3149934.4273628118
I4131,-2359,0.00708,-0.01082,5000450.357459326,2762248.1628764253
pcw362.SG,-2359,-0.04379,-0.02069,5284793.9095653305,3128495.021372663
Olsund,-2356,-0.02554,-0.01153,4692773.821314511,4302578.728530218
I4247,-2353,0.03783,0.02233,3173691.251535991,2028280.691712429
I7040,-2350,0.00686,-8.9e-4,5002450.958649353,2743555.527838505
I7044,-2350,0.0186,0.00886,5002450.958649353,2743555.527838505
I3529,-2350,-0.01115,-0.00491,4999414.636635092,2764586.1713817515
I4178,-2350,-0.01767,-0.00593,5000671.346457616,2738070.3209500164
I3238,-2350,0.00112,0.00949,3033974.1364687067,2393581.9243043466
I8745,-2350,-0.05879,-0.02336,6701919.105289311,3563812.331817209
I3239,-2350,-0.00368,0.00492,3033974.1364687067,2393581.9243043466
pcw110.SG,-2350,-0.04977,-0.02305,5218712.188869168,3066175.8815955278
pcw211.SG,-2350,-0.04491,-0.02123,5224401.516037903,3060945.3810369642
pcw250.SG,-2350,-0.04127,-0.02007,5034709.741693433,3047891.0851181983
pcw361.SG,-2350,-0.03666,-0.01551,5284793.9095653305,3128495.021372663
pcw420.SG,-2350,-0.04041,-0.01745,5053840.375284563,3059672.461699753
pcw430.SG,-2350,-0.0425,-0.02062,5033136.735806981,3049923.241240699
I0106,-2347,-0.03929,-0.0147,4437852.512531057,3146812.0125714196
I0049,-2346,-0.03943,-0.01769,4437852.512531057,3146812.0125714196
I15942,-2344,0.04067,0.01047,4178455.458707237,1949320.2263816774
I2365,-2343,-0.014880000000000001,-0.00627,5000450.357459326,2762248.1628764253
I2612,-2343,-0.02806,-0.00856,3589322.037003239,3589056.2802748648
pcw350.SG,-2343,-0.03936,-0.02032,5284793.9095653305,3128495.021372663
TU918_SX32,-2338,-0.02483,-0.00501,4149844.686341891,2829421.209573088
I0460,-2335,0.02274,0.03049,3192333.407176719,2247305.0782791567
MJ-09.SG,-2335,-0.05407,-0.02553,6115398.571758252,3000610.753389294
HUGO_180Sk1_d,-2335,-0.00598,0.01113,4387614.031604751,2802127.4813326923
I7289,-2334,-0.00877,7.8e-4,4610515.238274822,3041163.581565826
I4124,-2327,-6.6e-4,-0.01047,4387390.187487203,2802235.919684318
ETM023,-2325,0.02317,-0.03673,6711863.036988586,1837981.3621472851
CAH010,-2323,-0.03579,-0.01707,4560304.373476398,3034490.7347649396
I2786,-2319,-0.027,-0.0102,5000671.346457616,2738070.3209500164
I7209,-2317,-0.03431,-0.01799,4610515.238274822,3041163.581565826
